Time, Frequency, Resistance 
7/1/2021 11:42:24.220170, 5008674.0, 520.9
7/1/2021 11:42:25.219607, 5008675.3, 520.5
7/1/2021 11:42:26.217579, 5008676.6, 520.09
7/1/2021 11:42:27.217975, 5008677.9, 520.09
7/1/2021 11:42:28.218663, 5008679.3, 519.66
7/1/2021 11:42:29.219083, 5008680.7, 519.22
7/1/2021 11:42:30.217824, 5008682.0, 518.79
7/1/2021 11:42:31.220178, 5008683.4, 518.34
7/1/2021 11:42:32.220321, 5008684.9, 517.88
7/1/2021 11:42:33.217918, 5008686.3, 517.42
7/1/2021 11:42:34.219296, 5008687.8, 516.97
7/1/2021 11:42:35.217393, 5008689.3, 516.51
7/1/2021 11:42:36.219039, 5008690.9, 516.03
7/1/2021 11:42:37.219152, 5008692.4, 515.55
7/1/2021 11:42:38.218383, 5008694.0, 515.07
7/1/2021 11:42:39.220078, 5008695.6, 514.58
7/1/2021 11:42:40.220478, 5008697.1, 514.08
